_id,productGeneral__cusip,productProtection__downsideType,productId,productGeneral__isin,id,
"ObjectId(""60445837bfed880df9f65f32"")",48132N125,BARRIER,"UUID(""006d2f4f-6c55-48c4-8998-041203a12a7e"")",,48132N125,
"ObjectId(""60445836bfed880df9f65f30"")",,BARRIER,"UUID(""adb06c5e-3421-4150-8670-c55a766eb1fb"")",XS2248884814,XS2248884814,
"ObjectId(""60445836482fea78c2a4c667"")",,BARRIER,"UUID(""1dce2524-f571-4bc1-ae46-0fbdc69731bc"")",XS2238344779,XS2238344779,
"ObjectId(""60445835482fea78c2a4c665"")",40438Q324,BARRIER,"UUID(""87538382-cee0-475b-b6ca-2178c0d1aa4f"")",,40438Q324,
"ObjectId(""60445834bfed880df9f65f2e"")",90278R510,BARRIER,"UUID(""29c2addd-81cd-4041-99c9-1736ea516b95"")",,90278R510,
"ObjectId(""60445833bfed880df9f65f2c"")",36259Q674,BARRIER,"UUID(""9f20bb99-d762-4a28-8e14-8ce96dd6c9b5"")",,36259Q674,
"ObjectId(""60445833482fea78c2a4c663"")",48132N166,BARRIER,"UUID(""88813910-898a-480a-8113-8a393d843328"")",,48132N166,
"ObjectId(""60445832bfed880df9f65f2a"")",78014M432,BARRIER,"UUID(""d107899a-9f44-4748-bb3b-b29fc2804db6"")",,78014M432,
"ObjectId(""60445830482fea78c2a4c660"")",22552WWV3,BARRIER,"UUID(""a4a679a0-1d93-4703-ae26-9c71206c45a0"")",,22552WWV3,
"ObjectId(""6044582fbfed880df9f65f28"")",61771G764,BARRIER,"UUID(""147607e8-a06e-4e35-8a36-96c954360072"")",,61771G764,
"ObjectId(""6044582ebfed880df9f65f26"")",17328YEE0,BARRIER,"UUID(""0e1d8e6f-5b9d-4cdb-86a0-ec31d9cdfaaf"")",,17328YEE0,
"ObjectId(""6044582d482fea78c2a4c65e"")",17328YEZ3,BARRIER,"UUID(""1583ca5a-c5e1-4d11-b7dc-77aed83bfca9"")",,17328YEZ3,
"ObjectId(""60445829bfed880df9f65f22"")",17328Y4A9,BARRIER,"UUID(""81ee69b3-d5dd-48fa-9590-f18ffb1d6247"")",,17328Y4A9,
"ObjectId(""60445829482fea78c2a4c65b"")",,BARRIER,"UUID(""c58f87d9-15d7-41e0-8442-15dc781b8518"")",XS2238343458,XS2238343458,
"ObjectId(""60445827482fea78c2a4c659"")",17328Y4C5,BARRIER,"UUID(""55985195-def0-4062-84a7-d476cc7728ee"")",,17328Y4C5,
"ObjectId(""60445827482fea78c2a4c657"")",61771G715,BARRIER,"UUID(""8788a694-0985-49ee-ac59-6560658072fb"")",,61771G715,
"ObjectId(""60445826bfed880df9f65f20"")",90278R478,BARRIER,"UUID(""e392c422-e5f9-4611-8caf-b2d73ec6b3d2"")",,90278R478,
"ObjectId(""60445825482fea78c2a4c655"")",06747L686,BARRIER,"UUID(""84a57f16-e956-4e34-a6a9-738e02533b13"")",,06747L686,
"ObjectId(""60445824bfed880df9f65f1e"")",17328L672,BARRIER,"UUID(""b13e2027-8c26-4cbb-adaf-b5ae00defd30"")",,17328L672,
"ObjectId(""60445824482fea78c2a4c653"")",61771G723,BARRIER,"UUID(""7676f6a6-37af-427b-815c-6dd91616a961"")",,61771G723,
"ObjectId(""60445823bfed880df9f65f1c"")",22552WUV5,BARRIER,"UUID(""eb2e3ef1-09b5-49cd-8b10-a7720db21ada"")",,22552WUV5,
"ObjectId(""60445821bfed880df9f65f1a"")",90278R460,BARRIER,"UUID(""e1575461-13cd-42eb-b950-6bb566f81a36"")",,90278R460,
"ObjectId(""60445820bfed880df9f65f18"")",06747L777,BARRIER,"UUID(""272e5e41-ce2e-44a4-aa24-973cee0b995f"")",,06747L777,
"ObjectId(""60445820482fea78c2a4c651"")",22550X881,BARRIER,"UUID(""d03c2c08-60df-4072-a5b5-1e1c4460960d"")",,22550X881,
"ObjectId(""6044581f482fea78c2a4c64f"")",,BARRIER,"UUID(""13d25311-214a-4bc1-8e88-097397673a1f"")",XS2248710662,XS2248710662,
"ObjectId(""6044581ebfed880df9f65f16"")",06747L793,BARRIER,"UUID(""f0733ad1-51ad-4960-bd4a-bcd56e9c7123"")",,06747L793,
"ObjectId(""6044581dbfed880df9f65f14"")",36259Q575,BARRIER,"UUID(""b17ae00c-fa88-4772-9386-1c0abd13dae6"")",,36259Q575,
"ObjectId(""6044581d482fea78c2a4c64d"")",36259Q583,BARRIER,"UUID(""6124d1dd-f357-428f-830a-ad07cf7fe095"")",,36259Q583,
"ObjectId(""6044581c482fea78c2a4c64b"")",61771G640,BARRIER,"UUID(""05029244-3e20-430b-a89c-1049cf0430a6"")",,61771G640,
"ObjectId(""6044581bbfed880df9f65f12"")",40438Q464,BARRIER,"UUID(""5f15e680-b017-4db8-bd6c-66c86dd3bfa2"")",,40438Q464,
"ObjectId(""6044581a482fea78c2a4c649"")",22550X873,BARRIER,"UUID(""ed324c47-4256-4edd-8dac-c54cc8443669"")",,22550X873,
"ObjectId(""6044581a482fea78c2a4c647"")",61771EMQ8,BARRIER,"UUID(""cff1d3e2-6ea1-4e14-9f69-1b5800bf010f"")",,61771EMQ8,
"ObjectId(""60445818bfed880df9f65f10"")",06747L827,BARRIER,"UUID(""2958382b-3867-4aa4-954d-1943a4e5e99b"")",,06747L827,
"ObjectId(""60445817bfed880df9f65f0e"")",90278R346,BARRIER,"UUID(""6f715fad-f795-4436-a0d6-3339efd59a25"")",,90278R346,
"ObjectId(""60445817482fea78c2a4c645"")",90278R338,BARRIER,"UUID(""2fa132c4-e68b-4b23-92f0-c222df39ff99"")",,90278R338,
"ObjectId(""60445816bfed880df9f65f0c"")",,BARRIER,"UUID(""d64d3c4a-8c00-4df3-9598-ce487c7ac03e"")",XS2080509313,XS2080509313,
"ObjectId(""60445815482fea78c2a4c643"")",61771G483,BARRIER,"UUID(""1ee36ab7-6f01-4625-8c89-36a229d7c301"")",,61771G483,
"ObjectId(""60445814bfed880df9f65f0a"")",36259Q476,BARRIER,"UUID(""e378c5ee-efb7-4a39-9c8d-45c62bdda511"")",,36259Q476,
"ObjectId(""60445814482fea78c2a4c641"")",61771G475,BARRIER,"UUID(""c10fafb4-ed9c-4045-b8f7-c81e8ef52965"")",,61771G475,
"ObjectId(""60445813bfed880df9f65f08"")",48132N414,BARRIER,"UUID(""60b1d2e7-9a97-4d3f-916b-1d8fc7f0958e"")",,48132N414,
"ObjectId(""60445812482fea78c2a4c63f"")",48132N422,BARRIER,"UUID(""8a248ec9-e068-4180-a872-fba1b79d81a1"")",,48132N422,
"ObjectId(""6044580e482fea78c2a4c63b"")",,BARRIER,"UUID(""4bd48ffb-ddb3-47e4-91be-2427143c5171"")",XS2258018352,XS2258018352,
"ObjectId(""6044580d482fea78c2a4c639"")",48132N497,BARRIER,"UUID(""8271ee14-aa1c-4074-879c-a95abd10fac9"")",,48132N497,
"ObjectId(""60445809bfed880df9f65f03"")",61771G384,BARRIER,"UUID(""5c1c428e-463e-4a43-8887-ae81421f5b1c"")",,61771G384,
"ObjectId(""60445808482fea78c2a4c637"")",22550X782,BARRIER,"UUID(""e4c39619-1115-4ba0-b50c-6bad9106db0c"")",,22550X782,
"ObjectId(""60445807bfed880df9f65f01"")",22552WS97,BARRIER,"UUID(""d574e474-0d05-4327-8a1d-76494227aa59"")",,22552WS97,
"ObjectId(""60445807bfed880df9f65eff"")",,BARRIER,"UUID(""a66755c9-3013-4cf8-b4f5-c72fc64ee7a8"")",XS2238941350,XS2238941350,
"ObjectId(""60445806482fea78c2a4c635"")",22550X741,BARRIER,"UUID(""ab8c3aed-d01a-4c85-8a92-aebda3ac99b2"")",,22550X741,
"ObjectId(""60445805bfed880df9f65efd"")",61771G269,BARRIER,"UUID(""4ef7ad7e-8ab4-4b99-ba53-6b3af72dfc5f"")",,61771G269,
"ObjectId(""60445805482fea78c2a4c633"")",,BARRIER,"UUID(""33353aba-f207-46c4-a9c0-8a733d148853"")",XS2187002683,XS2187002683,
"ObjectId(""60445804bfed880df9f65efb"")",61771G285,BARRIER,"UUID(""07453f58-1fb8-42d0-80e1-747e316861b6"")",,61771G285,
"ObjectId(""60445803482fea78c2a4c631"")",40438Q696,BARRIER,"UUID(""7aafff9d-1425-4bca-b82e-d5b6e9df87c5"")",,40438Q696,
"ObjectId(""60445802bfed880df9f65ef9"")",61771EGA0,BARRIER,"UUID(""3c5b78cd-fe1f-4028-81ac-cd3df0cec0b3"")",,61771EGA0,
"ObjectId(""604457ffbfed880df9f65ef7"")",61771EFB9,BARRIER,"UUID(""2adb988a-c0c8-41aa-9558-e0df5e6b87cf"")",,61771EFB9,
"ObjectId(""604457fe482fea78c2a4c62d"")",06747QNE3,BARRIER,"UUID(""97dae0d4-6765-447e-9b7c-67e2c4289617"")",,06747QNE3,
"ObjectId(""604457fcbfed880df9f65ef4"")",06747QND5,BARRIER,"UUID(""498e90e7-1d52-4274-a8b0-6d42e18370ec"")",,06747QND5,
"ObjectId(""604457fb482fea78c2a4c62b"")",36259Q278,BARRIER,"UUID(""8101391c-9601-4b96-9d24-2e11cd770c1d"")",,36259Q278,
"ObjectId(""604457fb482fea78c2a4c629"")",36259Q302,BARRIER,"UUID(""07706946-9e07-4270-86d1-bea9d56c098b"")",,36259Q302,
"ObjectId(""604457fabfed880df9f65ef2"")",61771G145,BARRIER,"UUID(""59efc87b-3737-4a6e-b667-57ebb5e6fd81"")",,61771G145,
"ObjectId(""604457f9bfed880df9f65ef0"")",48132N570,BARRIER,"UUID(""f7225ab2-90c0-4749-a292-6e5009e9b4d0"")",,48132N570,
"ObjectId(""604457f8482fea78c2a4c627"")",06747QNA1,BARRIER,"UUID(""568a967d-2a62-4ed4-8a17-ef6531bce811"")",,06747QNA1,
"ObjectId(""604457f7482fea78c2a4c625"")",22550X717,BARRIER,"UUID(""bb56b80c-81ae-4d46-bb2e-9d6cb65f5528"")",,22550X717,
"ObjectId(""604457f6bfed880df9f65eee"")",,BARRIER,"UUID(""2d24eb8c-d117-472c-8d14-3d0b51b6c76f"")",XS2186944117,XS2186944117,
"ObjectId(""604457f6482fea78c2a4c623"")",61771D811,BARRIER,"UUID(""deb7ff97-244d-481c-b1e0-9d3eb39d272d"")",,61771D811,
"ObjectId(""604457f5bfed880df9f65eec"")",61771D803,BARRIER,"UUID(""4f432568-e212-4b9b-b9c1-f199f2767a36"")",,61771D803,
"ObjectId(""604457f2482fea78c2a4c620"")",61771D753,BARRIER,"UUID(""ab6ce0e3-971b-4da9-8cc2-87b09a21e84c"")",,61771D753,
"ObjectId(""604457efbfed880df9f65ee7"")",,BARRIER,"UUID(""97a70b54-bd31-4fbe-a91c-9e089daabb9b"")",XS2230975703,XS2230975703,
"ObjectId(""604457eebfed880df9f65ee5"")",61771D670,BARRIER,"UUID(""bc5d529e-8482-4624-96d6-95276a422d0d"")",,61771D670,
"ObjectId(""604457ee482fea78c2a4c61c"")",,BARRIER,"UUID(""06c2ae76-b607-414e-a18b-f612265998b0"")",XS2117726203,XS2117726203,
"ObjectId(""604457ed482fea78c2a4c61a"")",61771D662,BARRIER,"UUID(""685c20d9-3376-4bb2-8c1d-a480ee62b57b"")",,61771D662,
"ObjectId(""604457ecbfed880df9f65ee3"")",48132N745,BARRIER,"UUID(""61a4d25f-2032-4188-b935-ef70448a0bef"")",,48132N745,
"ObjectId(""604457eb482fea78c2a4c618"")",90281M797,BARRIER,"UUID(""4ad95ad8-75b5-45f2-b787-a8484a31b0cd"")",,90281M797,
"ObjectId(""604457e9bfed880df9f65ee0"")",,BARRIER,"UUID(""a11b13cc-7be0-4d2f-9603-7001b7132767"")",XS2117725064,XS2117725064,
"ObjectId(""604457e9482fea78c2a4c616"")",,BARRIER,"UUID(""187bdb3f-176e-416b-9580-3ba5ebc75d1f"")",XS1987687826,XS1987687826,
"ObjectId(""604457e8bfed880df9f65ede"")",17328WT99,BARRIER,"UUID(""460a03c3-0edb-4bcd-8a33-8a2495ee4dc7"")",,17328WT99,
"ObjectId(""604457e7482fea78c2a4c614"")",40057EEJ2,BARRIER,"UUID(""553bea09-5fcb-4ab0-ab1f-f814a09c6a2e"")",,40057EEJ2,
"ObjectId(""604457e6bfed880df9f65edc"")",36259L865,BARRIER,"UUID(""78e53dc9-6086-4b32-a4de-188ab7ae3be2"")",,36259L865,
"ObjectId(""604457e6482fea78c2a4c612"")",61771D605,BARRIER,"UUID(""e74c224a-d0d4-4876-94b8-2f237e3bf008"")",,61771D605,
"ObjectId(""604457e5482fea78c2a4c610"")",90281M722,BARRIER,"UUID(""05a55e0a-899f-4bbe-a579-0d0dd638ff9e"")",,90281M722,
"ObjectId(""604457e2bfed880df9f65ed9"")",22552WNM3,BARRIER,"UUID(""6d69be16-7dae-4f34-ba9c-bd608549e482"")",,22552WNM3,
"ObjectId(""604457e0bfed880df9f65ed6"")",90281M664,BARRIER,"UUID(""d8f4cdd4-9220-4ba4-9404-e0896689692f"")",,90281M664,
"ObjectId(""604457df482fea78c2a4c60c"")",36259L808,BARRIER,"UUID(""21df774b-4fa8-427f-877b-dad0dd9ad1a3"")",,36259L808,
"ObjectId(""604457df482fea78c2a4c60a"")",61771D514,BARRIER,"UUID(""b4b3c014-f4c6-441e-b4e0-eaae632a01da"")",,61771D514,
"ObjectId(""604457debfed880df9f65ed4"")",40438Q738,BARRIER,"UUID(""4f936d60-5c6a-42e3-a781-edf68d9bec30"")",,40438Q738,
"ObjectId(""604457ddbfed880df9f65ed2"")",22550X626,BARRIER,"UUID(""75cf6d58-a789-4cfe-84be-7fd9858a1655"")",,22550X626,
"ObjectId(""604457dbbfed880df9f65ed0"")",40057CY88,BARRIER,"UUID(""050ab9be-3700-4265-ac5f-00d40ad8e0cc"")",,40057CY88,
"ObjectId(""604457da482fea78c2a4c606"")",90281M623,BARRIER,"UUID(""11027a78-3d3b-4d16-8112-2f534cb9d079"")",,90281M623,
"ObjectId(""604457d8bfed880df9f65ece"")",,BARRIER,"UUID(""e85edcd1-262e-4e27-a950-8f43b1e25f2d"")",XS2229942094,XS2229942094,
"ObjectId(""604457d7bfed880df9f65ecc"")",61771D480,BARRIER,"UUID(""1e8f0a2e-ae57-49d7-8b55-273a1d350be9"")",,61771D480,
"ObjectId(""604457d6482fea78c2a4c600"")",22552WMP7,BARRIER,"UUID(""fc1d33b3-b7b8-43bf-86c7-76a5337b16ad"")",,22552WMP7,
"ObjectId(""604457d5bfed880df9f65eca"")",40057CX22,BARRIER,"UUID(""85545357-9207-4675-96c7-95365a8a6164"")",,40057CX22,
"ObjectId(""604457cebfed880df9f65ec2"")",,BARRIER,"UUID(""a498c82d-43ce-4d07-bbd7-52721e26f49b"")",XS2225235162,XS2225235162,
"ObjectId(""604457ce482fea78c2a4c5f9"")",61771D357,BARRIER,"UUID(""70aa031d-9d23-43df-a687-95c2ef6ce906"")",,61771D357,
"ObjectId(""604457ccbfed880df9f65ec0"")",90281M482,BARRIER,"UUID(""68c19233-64e4-4098-9459-c75c761cb63f"")",,90281M482,
"ObjectId(""604457cb482fea78c2a4c5f6"")",,BARRIER,"UUID(""bf0772e9-bb09-4dcf-aa35-b15f9a0bb7a3"")",XS2225256168,XS2225256168,
"ObjectId(""604457cabfed880df9f65ebe"")",22552WKP9,BARRIER,"UUID(""2e790a84-48a2-4fa4-a816-d151d65d441a"")",,22552WKP9,
"ObjectId(""604457c9482fea78c2a4c5f4"")",61771B4G6,BARRIER,"UUID(""6c6ff1f1-d961-4984-9ca4-f03f34b26961"")",,61771B4G6,
"ObjectId(""604457c6482fea78c2a4c5f2"")",17328WD47,BARRIER,"UUID(""3808d268-2235-4006-9703-499040d70abe"")",,17328WD47,
"ObjectId(""604457c4bfed880df9f65eb8"")",40057CVA6,BARRIER,"UUID(""e48d10c2-61cc-435d-aca7-e0dbfc100d92"")",,40057CVA6,
"ObjectId(""604457b9bfed880df9f65eaf"")",,BARRIER,"UUID(""b435f829-f21a-4081-b0cb-68501905dc30"")",XS2117737150,XS2117737150,
"ObjectId(""604457b9482fea78c2a4c5e7"")",,BARRIER,"UUID(""36b538fe-e244-4b7b-a43a-febae4fb144f"")",XS2117736855,XS2117736855,
"ObjectId(""604457b8482fea78c2a4c5e5"")",,BARRIER,"UUID(""2558fe0e-d16e-4910-a317-0694ffffb7bc"")",XS2216969308,XS2216969308,
"ObjectId(""604457b7bfed880df9f65ead"")",61771D225,BARRIER,"UUID(""ba5e0bea-6ca9-4342-bba7-154abfbe498d"")",,61771D225,
"ObjectId(""604457b4482fea78c2a4c5e0"")",90281M144,BARRIER,"UUID(""41a2faf6-1744-4fae-9e34-908f04c20615"")",,90281M144,
"ObjectId(""604457ae482fea78c2a4c5db"")",36259L196,BARRIER,"UUID(""f5e1922e-9313-41fd-a225-f61faaa635f7"")",,36259L196,
"ObjectId(""604457abbfed880df9f65ea3"")",36259L188,BARRIER,"UUID(""4efb56ad-98d3-4321-b23a-7bbd63446cf3"")",,36259L188,
"ObjectId(""604457ab482fea78c2a4c5d8"")",,BARRIER,"UUID(""776baa65-0fd5-412f-abec-9bedbe2d4395"")",XS2209329155,XS2209329155,
"ObjectId(""604457a8bfed880df9f65ea1"")",90281K858,BARRIER,"UUID(""1fd1efcd-2c46-4382-9ec1-61fe6fb6bb03"")",,90281K858,
"ObjectId(""604457a7bfed880df9f65e9f"")",06747J228,BARRIER,"UUID(""ffa6ef16-df2c-4585-9471-68f6f4aa7cef"")",,06747J228,
"ObjectId(""604457a5482fea78c2a4c5d2"")",90281K825,BARRIER,"UUID(""63bff704-ecb9-4d5d-b1cd-c49e77269d0e"")",,90281K825,
"ObjectId(""6044579cbfed880df9f65e93"")",90281K718,BARRIER,"UUID(""38b64257-8fc7-455a-a0ea-6864bcf2a752"")",,90281K718,
"ObjectId(""60445793482fea78c2a4c5bf"")",,BARRIER,"UUID(""61eac16b-4486-4461-9943-1f4ffdadb89e"")",XS2198466901,XS2198466901,
"ObjectId(""6044578f482fea78c2a4c5bc"")",06747J590,BARRIER,"UUID(""16f40e86-aad8-4870-af44-d21a767d9203"")",,06747J590,
"ObjectId(""6044578ebfed880df9f65e84"")",06747J616,BARRIER,"UUID(""a07a5da0-f985-422e-8fea-486293b6ca6b"")",,06747J616,
"ObjectId(""60445787bfed880df9f65e7c"")",78014K832,BARRIER,"UUID(""78e90c43-f88a-4df9-8fb1-6eb97c04dbd2"")",,78014K832,
"ObjectId(""60445787482fea78c2a4c5b3"")",06747J749,BARRIER,"UUID(""cc173d9d-664c-4a0e-aa04-16f8a9924747"")",,06747J749,
"ObjectId(""60445784bfed880df9f65e78"")",48132L574,BARRIER,"UUID(""644b9092-b764-456f-b89b-783017f1a960"")",,48132L574,
"ObjectId(""60445783482fea78c2a4c5b0"")",06747J814,BARRIER,"UUID(""4c9603f7-772f-4e5c-abe5-325c0fbccaa4"")",,06747J814,
"ObjectId(""60445781bfed880df9f65e76"")",,BARRIER,"UUID(""6d79881b-e6df-4498-8761-81acc6b8be90"")",XS2191230783,XS2191230783,
"ObjectId(""6044577cbfed880df9f65e71"")",61771BPN8,BARRIER,"UUID(""e7f35ff9-f28b-404f-9f8b-b6785688198f"")",,61771BPN8,
"ObjectId(""60445776482fea78c2a4c5a5"")",,BARRIER,"UUID(""96277014-416d-44cb-abe7-b017e5de86d8"")",XS2183860597,XS2183860597,
"ObjectId(""60445772482fea78c2a4c5a3"")",61771BNJ9,BARRIER,"UUID(""2799cdbd-0fd3-4293-ab85-348d10fe74f2"")",,61771BNJ9,
"ObjectId(""60445771bfed880df9f65e67"")",90281K304,BARRIER,"UUID(""d498d070-87f8-4b99-acf5-d6314a87e0e4"")",,90281K304,
"ObjectId(""60445771482fea78c2a4c5a1"")",90281K312,BARRIER,"UUID(""3aee76c6-012d-4c90-beb9-dc1c785b5b46"")",,90281K312,
"ObjectId(""60445770bfed880df9f65e65"")",06747H222,BARRIER,"UUID(""9ff5da97-b8ef-405c-a94c-7558fdcda62f"")",,06747H222,
"ObjectId(""6044576f482fea78c2a4c59f"")",90281K296,BARRIER,"UUID(""1245f5c7-00a0-41b2-88f9-d7590f44da67"")",,90281K296,
"ObjectId(""60445769482fea78c2a4c598"")",61771BMJ0,BARRIER,"UUID(""7a5e3958-9b9e-44d5-9543-8ef51a301058"")",,61771BMJ0,
"ObjectId(""60445761bfed880df9f65e58"")",90281J869,BARRIER,"UUID(""94790a69-c3c3-4953-bde2-6398d99cfe10"")",,90281J869,
"ObjectId(""60445761482fea78c2a4c590"")",,BARRIER,"UUID(""a9cf7024-40a8-4f00-a36c-21331f2a14ac"")",XS2176841885,XS2176841885,
"ObjectId(""6044575fbfed880df9f65e56"")",61771C128,BARRIER,"UUID(""af435bde-a477-45e8-8671-361d8d7e7892"")",,61771C128,
"ObjectId(""6044575f482fea78c2a4c58e"")",06747H669,BARRIER,"UUID(""99d4e973-e26c-42e2-adef-1ab908a81c44"")",,06747H669,
"ObjectId(""60445756482fea78c2a4c587"")",61769P792,BARRIER,"UUID(""3750ba7d-d053-46af-ad03-383193723485"")",,61769P792,
"ObjectId(""60445751bfed880df9f65e4c"")",90281J646,BARRIER,"UUID(""5ac8176d-5976-47c8-a39b-a5c7a9501e34"")",,90281J646,
"ObjectId(""60445746bfed880df9f65e40"")",61769P552,BARRIER,"UUID(""1326cec0-c287-4db9-8eeb-e258fa6f48e8"")",,61769P552,
"ObjectId(""6044573abfed880df9f65e35"")",61769P255,BARRIER,"UUID(""c7adcfca-7a04-46b2-8be5-18d1094ce454"")",,61769P255,
"ObjectId(""60445739bfed880df9f65e33"")",61769P230,BARRIER,"UUID(""536aee96-2850-4890-9271-719a89d1cf4b"")",,61769P230,
"ObjectId(""60445738482fea78c2a4c569"")",61770FXX9,BARRIER,"UUID(""cdd22076-0d1d-41d3-a96e-c9a92e2f696a"")",,61770FXX9,
"ObjectId(""60445737482fea78c2a4c567"")",06747G513,BARRIER,"UUID(""43f65a8b-d671-41b3-a0b3-ce384049593d"")",,06747G513,
"ObjectId(""60445736bfed880df9f65e31"")",61770FVQ6,BARRIER,"UUID(""0fd97691-6ae9-4efe-8151-04370ec9f63d"")",,61770FVQ6,
"ObjectId(""60445724482fea78c2a4c554"")",48132J223,BARRIER,"UUID(""abab9a0f-de84-460a-985e-dc4607deff37"")",,48132J223,
"ObjectId(""60445720bfed880df9f65e19"")",83369MRP9,BARRIER,"UUID(""f1f8bac4-c121-4d5d-9a6b-c7b1406185d7"")",,83369MRP9,
"ObjectId(""6044571e482fea78c2a4c551"")",06747PDY2,BARRIER,"UUID(""87ae9eab-453c-4619-bd78-70775b90b8e4"")",,06747PDY2,
"ObjectId(""6044571d482fea78c2a4c54f"")",06747PDA4,BARRIER,"UUID(""decdce2e-d392-4bba-8e40-d9066cc8fefc"")",,06747PDA4,
"ObjectId(""60445719482fea78c2a4c54d"")",06747PCX5,BARRIER,"UUID(""cb1adbda-5f64-42d3-9d01-7dcbab9dba14"")",,06747PCX5,
"ObjectId(""60445709bfed880df9f65e06"")",61770G310,BARRIER,"UUID(""e29bb557-2ef1-4456-b67a-27d86749fef3"")",,61770G310,
"ObjectId(""60445706bfed880df9f65e02"")",,BARRIER,"UUID(""a8d938c9-259b-4d19-9c92-13925c886f19"")",XS2108380820,XS2108380820,
"ObjectId(""60445702482fea78c2a4c53d"")",22551NNU6,BARRIER,"UUID(""6750f28e-8ac7-4507-a5de-3e247c80d3fb"")",,22551NNU6,
"ObjectId(""604456febfed880df9f65dfb"")",06747F523,BARRIER,"UUID(""bc975268-bca4-4135-b2d7-4e57d95b6206"")",,06747F523,
"ObjectId(""604456fe482fea78c2a4c539"")",06747F473,BARRIER,"UUID(""f5d3b7be-41cc-4fbf-beff-41299172460e"")",,06747F473,
"ObjectId(""604456fabfed880df9f65df9"")",61770FHR0,BARRIER,"UUID(""ee7d93b6-82a7-42c2-92dd-c80795d0161e"")",,61770FHR0,
"ObjectId(""604456f6482fea78c2a4c531"")",06747P4Z9,BARRIER,"UUID(""198d5725-f89a-4ec3-9f9f-2e3a0d95a016"")",,06747P4Z9,
"ObjectId(""604456f1bfed880df9f65df2"")",78014K386,BARRIER,"UUID(""c5f00b12-6c39-452e-93a0-12571cffa334"")",,78014K386,
"ObjectId(""604456eebfed880df9f65dee"")",40056YCL6,BARRIER,"UUID(""4614337b-4b81-4945-a98f-7e5db2deef76"")",,40056YCL6,
"ObjectId(""604456eabfed880df9f65dec"")",40438B186,BARRIER,"UUID(""5a0dbf96-f057-4626-b0f4-c5d4c029b225"")",,40438B186,
"ObjectId(""604456eabfed880df9f65dea"")",90281G303,BARRIER,"UUID(""ab492215-e93b-4174-b11c-bc79470fa2ac"")",,90281G303,
"ObjectId(""604456e6bfed880df9f65de7"")",90281G279,BARRIER,"UUID(""71c0634d-7b1a-438e-9eb2-66e3837e42f6"")",,90281G279,
"ObjectId(""604456e0bfed880df9f65de1"")",22550N164,BARRIER,"UUID(""0258e761-3da4-4316-9f3e-065bb88a5d68"")",,22550N164,
"ObjectId(""604456debfed880df9f65ddf"")",,BARRIER,"UUID(""269c0c43-5351-45c1-a97c-e1125bc73999"")",XS2054859538,XS2054859538,
"ObjectId(""604456d6bfed880df9f65dd9"")",06747NYQ1,BARRIER,"UUID(""ebe67783-2111-44ec-ba9a-3eca8f56151c"")",,06747NYQ1,
"ObjectId(""604456d3bfed880df9f65dd5"")",06747E195,BARRIER,"UUID(""b0c3b413-58c3-46b8-903f-e67c588bdeeb"")",,06747E195,
"ObjectId(""604456d2482fea78c2a4c510"")",22550N107,BARRIER,"UUID(""ed4d66b5-bc09-4114-a449-9b6256d9da47"")",,22550N107,
"ObjectId(""604456cfbfed880df9f65dd1"")",,BARRIER,"UUID(""cf496278-542c-45f4-a056-005401049581"")",XS2098365138,XS2098365138,
"ObjectId(""60444265482fea78c2a4c4ac"")",06417R427,BUFFER,"UUID(""ee857dea-0018-40fe-8cc3-ec5f573060f0"")",US06417R4276,06417R427,
"ObjectId(""60444260482fea78c2a4c4a9"")",06747J491,BUFFER,"UUID(""25c12bfc-5f44-431c-a38d-342a092c1aee"")",US06747J4913,06747J491,
"ObjectId(""604441e2bfed880df9f65ce7"")",891160293,BUFFER,"UUID(""b21d7207-9ed6-481e-8545-2210d0032761"")",US8911602931,891160293,
"ObjectId(""60438c84482fea78c2a4c359"")",61771VDF4,BARRIER,"UUID(""435abcaa-0ee7-466d-8224-787975433fc9"")",,61771VDF4,
"ObjectId(""60438c72482fea78c2a4c339"")",61771VCL2,BARRIER,"UUID(""88c982f7-1f1d-4411-9130-dbad5b735eb3"")",,61771VCL2,
"ObjectId(""60438c6e482fea78c2a4c32f"")",61771VCF5,BARRIER,"UUID(""d970aace-e869-438b-98ca-c297809e0a10"")",,61771VCF5,
"ObjectId(""60438c45482fea78c2a4c2dd"")",48132RU99,BARRIER,"UUID(""e66028f7-969c-4170-acc1-8c4999a71fde"")",,48132RU99,
"ObjectId(""60438c3f482fea78c2a4c2d1"")",48132RT67,BUFFER,"UUID(""8e541c93-bc60-4dc4-9223-d6b1c2afe01f"")",,48132RT67,
"ObjectId(""60438c35482fea78c2a4c2bd"")",48132RR51,BARRIER,"UUID(""b8c5e350-45e1-4c88-a54f-bf5f446b88c0"")",,48132RR51,
"ObjectId(""60438c34482fea78c2a4c2bb"")",48132RR28,BARRIER,"UUID(""70af40d3-e8aa-4ca1-a691-253d022af464"")",,48132RR28,
"ObjectId(""60438c2a482fea78c2a4c2a9"")",48132RP87,BARRIER,"UUID(""a9831ba4-e2da-4e6b-8ca0-e9244be6d5b4"")",,48132RP87,
"ObjectId(""60438bfe482fea78c2a4c249"")",40438C2U4,BARRIER,"UUID(""7c50170c-7370-4d33-a361-80a8baf63239"")",,40438C2U4,
